county,year,wheat_yield,maize_yield,sunflower_yield,emigration_rate_15_64,immigration_rate_15_64,net_migration_rate_15_64,aff_employment_share,change_aff_employment_share,agri_employment_number,agri_workers_per_1000ha,ha_per_agri_worker,change_agri_employment_number,change_agri_employment_pct,change_agri_employment_share,decline_agri_employment_number,decline_agri_employment_pct,decline_agri_employment_share,residual_mechanization_index,density_mechanization_index,annual_mean_temperature_c,annual_precipitation_mm,rural_population_share,selected_crop_area_ha,log_selected_crop_area,wheat_area_share,maize_area_share,sunflower_area_share,z_emigration_rate_15_64,z_aff_employment_share,z_change_aff_employment_share,z_residual_mechanization_index,z_annual_mean_temperature_c,z_annual_precipitation_mm,z_rural_population_share,z_log_selected_crop_area,z_wheat_area_share,z_maize_area_share,z_sunflower_area_share,z_agri_employment_number,z_agri_workers_per_1000ha,z_ha_per_agri_worker,z_change_agri_employment_number,z_change_agri_employment_pct,z_change_agri_employment_share,z_decline_agri_employment_number,z_decline_agri_employment_pct,z_decline_agri_employment_share,z_density_mechanization_index,z_net_migration_rate_15_64,z_immigration_rate_15_64
Hunedoara,2013,3.385987887,4.159313246,1.990082645,1.081608038,0.192127744,-0.8894802944535567,17.068383931309413,0.7504419006058392,41100,1417.6813493842917,0.7053771289537712,-2400.0,-5.517241379310345,-1.1494985599999978,2400.0,5.517241379310345,1.1494985599999978,0.4598063992283552,1.513137516,8.542677138,1128.876387,25.32153165,28991,10.274740715974103,21.07205685,70.51843676,2.086854541,-0.3067179716990821,-0.7299262148560278,0.698956611441688,0.5065332800804331,-1.0250774010296642,2.0259646423454223,-2.4673489017435055,-1.5144758566480265,-0.6824355709392432,1.2671990343533213,-1.2385797718425517,-0.11005644984627137,1.8703366866602635,-0.9338606489113301,0.24571374519408518,0.20630260330165648,0.274114277924145,-0.24571374519408518,-0.20630260330165648,-0.274114277924145,1.6253045980199505,-0.31694931733028175,-0.3523077558511387
Hunedoara,2014,3.707828004,4.58766375,2.023622047,0.907244219,0.20964209,-0.697602128228669,18.933460871644648,1.865076940335236,39800,1348.9239112014911,0.7413316582914573,-1300.0,-3.1630170316301665,-0.3983491600000022,1300.0,3.1630170316301665,0.3983491600000022,0.2577319278552912,1.288784562,9.148180926,1110.016221,25.3197832,29505,10.29231501949127,21.51838671,70.11354008,0.860871039,-0.48817716117649274,-0.6119986998130765,1.142896901787427,0.2839234056269817,-0.6998268170643703,1.9211612857743332,-2.4675084909884584,-1.4951757154594991,-0.6428111345500513,1.2462690196405763,-1.3953082113245117,-0.17502432796232953,1.7309727333770715,-0.9245611607456505,0.4117067036760091,0.3676805442335231,0.5053535170488703,-0.4117067036760091,-0.3676805442335231,-0.5053535170488703,1.3843206267258088,-0.280175842760939,-0.34914101788032403
Hunedoara,2015,3.569479401,3.308272752,1.43231441,1.14926863,0.327836244,-0.8214323865373494,10.131032278683286,-8.802428592961363,34900,1104.9199012220604,0.9050429799426934,-4900.0,-12.311557788944729,-2.567119039999998,4900.0,12.311557788944729,2.567119039999998,0.3494293573704932,1.322341094,9.122602675,958.4868878,25.43519635,31586,10.36046926343,23.89982904,68.808966,0.725004749,-0.23630407359627806,-1.1685701247562068,-3.10579018853245,0.3849393980647295,-0.7135663530333196,1.0791335571563019,-2.456974190627498,-1.4203285655095759,-0.43139057192040037,1.1788326684996722,-1.4126772147206954,-0.4199032531690103,1.2364027734364864,-0.8822179142527068,-0.13154297862846917,-0.25943584397369346,-0.16229621666299018,0.13154297862846917,0.25943584397369346,0.16229621666299018,1.4203646644799046,-0.30390792726237387,-0.3277705416204556
Hunedoara,2016,3.748741309,2.408598461,1.649890591,1.866317485,0.413901055,-1.452416429614244,8.116365568544103,-2.014666710139183,30200,999.4704792163092,1.0005298013245034,-4700.0,-13.467048710601714,-2.2188577600000023,4700.0,13.467048710601714,2.2188577600000023,0.1468283316193985,1.264579139,8.418353611,1260.069888,25.65400886,30216,10.316126864392293,27.60788986,67.51059042,1.512443738,0.509923582979685,-1.2959560966849397,-0.4023393964333767,0.1617494592261539,-1.091858650889285,2.7549889396454867,-2.4370021449544037,-1.469025491747921,-0.10219498529900807,1.1117167316832253,-1.3120118438312085,-0.6547871202039898,1.0226681039876582,-0.8575206485180181,-0.10136244072266481,-0.33864271560689824,-0.05508495695380002,0.10136244072266481,0.33864271560689824,0.05508495695380002,1.3583208845454826,-0.4248360980817363,-0.3122093151296297
Hunedoara,2017,4.092899555,4.185943682,1.461206897,2.092508895,0.480815463,-1.6116934320607752,7.963455376014182,-0.1529101925299203,30400,1131.3732787495348,0.8838815789473684,200.0,0.6622516556291425,0.318232260000002,-200.0,-0.6622516556291425,-0.318232260000002,0.1919020350533277,1.569014951,8.418757686,905.4878926,25.67313889,26870,10.198765701609537,30.08559732,63.96724972,1.726832899,0.7453193787402301,-1.3056245015854646,0.3391667464034593,0.2114036851875069,-1.0916415991840438,0.7846254074478076,-2.435256057251796,-1.5979117949544412,0.1177718384304097,0.9285535282129741,-1.284604559319988,-0.6447920620322886,1.2900209326837835,-0.887691221837322,0.6380607379695415,0.6298959889379944,0.7259511003415112,-0.6380607379695415,-0.6298959889379944,-0.7259511003415112,1.6853241607310805,-0.45536155553312685,-0.3001106391865949
Hunedoara,2018,4.172535656,6.809773419,2.666666667,2.047585735,0.432311768,-1.6152739677574024,6.812251064414229,-1.1512043115999528,30900,1137.2837688627162,0.8792880258899677,500.0,1.6447368421052655,0.538869309999999,-500.0,-1.6447368421052655,-0.538869309999999,0.1970625423620443,1.538659381,9.184618915,1077.949511,25.51061616,27170,10.209868702420394,29.16083916,65.29996319,1.236658079,0.6985681648180116,-1.3784143478581399,-0.05843692230767958,0.21708861845148497,-0.6802538970667653,1.7429709749259705,-2.450090270279543,-1.5857184535195123,0.03567331854579777,0.9974444673408865,-1.3472679919735462,-0.6198044166030354,1.3020008622708086,-0.8888793250633303,0.6833315448282481,0.6972436215227191,0.7938735982689855,-0.6833315448282481,-0.6972436215227191,-0.7938735982689855,1.6527183684779627,-0.4560477656474669,-0.3088805066244836
Hunedoara,2019,4.152672768,6.039779646,2.280991736,1.991944049,0.569126871,-1.4228171780124643,6.932685634975712,0.1204345705614828,30700,1166.5020138308382,0.8572638436482085,-200.0,-0.6472491909385147,-0.1201923100000001,200.0,0.6472491909385147,0.1201923100000001,0.5761333298062438,1.99165096,9.433462072,927.5625621,25.51601815,26318,10.178008394710085,28.64579375,65.52549586,1.83904552,0.6406622569259814,-1.3707993539002887,0.448035343895913,0.634681696035913,-0.5465860592529791,0.9072913192323303,-2.4495972052760586,-1.6207075178951358,-0.010051572202246966,1.0091027553300715,-1.2702594160527088,-0.6297994747747366,1.3612231113012097,-0.8945757873975301,0.577699662157933,0.540132007660738,0.5909833243166804,-0.577699662157933,-0.540132007660738,-0.5909833243166804,2.1392896737535954,-0.4191633978080955,-0.28414320945957516
Hunedoara,2020,3.912050257,4.196714627,1.843195266,1.666148128,0.421654194,-1.244493933092076,7.097399003873823,0.164713368898111,29300,1029.6598256958112,0.9711945392491468,-1400.0,-4.56026058631922,-0.7241713800000014,1400.0,4.56026058631922,0.7241713800000014,1.0564192661250904,2.43421221,8.990982056,1082.009306,25.90283094,28456,10.256114313628292,30.76679786,60.32822603,1.187798707,0.3016087531729665,-1.360384642384411,0.4656708406182261,1.1637757040974797,-0.7842672867682268,1.765530699108171,-2.414290984855585,-1.5349314152286166,0.17824771039092108,0.7404442570484676,-1.3535141226230503,-0.6997648819766454,1.0838586716355356,-0.8651080909774844,0.39661643472310687,0.2719019545429396,0.40505005911795927,-0.39661643472310687,-0.2719019545429396,-0.40505005911795927,2.6146574621621204,-0.38498772560307293,-0.3108074837586893
Hunedoara,2021,3.936449638,4.471427838,2.164483261,2.867052611,0.592891234,-2.2741613765240483,9.52046619391982,2.4230671900459964,15200,495.2107903824852,2.0193421052631577,-14100.0,-48.12286689419796,-7.551318399999998,14100.0,48.12286689419796,7.551318399999998,1.1960290056644107,2.42626681,8.1078446,1032.734943,26.25767172,30694,10.33182247473504,29.27282205,63.45539845,2.238222454,1.5513815292840984,-1.2071757927522506,1.3651349838836304,1.317572996650832,-1.2586507323852905,1.4917198198559791,-2.38190299997832,-1.4517885357934952,0.04561497672094844,0.9020947915993833,-1.2192290572909859,-1.404416483081584,0.0005877942123406581,-0.594009120539387,-1.5198477222954692,-2.714238136361451,-1.6966680309150548,1.5198477222954692,2.714238136361451,1.6966680309150548,2.606123079122437,-0.5823236199932005,-0.2798464169522029
Hunedoara,2022,3.777532014,3.784524925,1.580265096,4.250384714,0.86315505,-3.387229664633748,7.972943800820322,-1.5475223930994977,15100,500.6133342174187,1.9975496688741723,-100.0,-0.6578947368421018,-0.0804465600000003,100.0,0.6578947368421018,0.0804465600000003,1.198183967874089,2.550756982,8.776425962,794.853479,26.27636238,30163,10.314371286671152,28.47859961,63.71382157,2.251102344,2.9910054353678595,-1.305024555098078,-0.21628371331910168,1.3199469524686493,-0.8995175894910443,0.16984514000190162,-2.3801970156395806,-1.4709534713035468,-0.024894795026450537,0.9154532604900485,-1.2175825057206702,-1.4094140121674346,0.01153817116821758,-0.5996456427810584,0.5927899311108351,0.5394022742010915,0.6032189421424307,-0.5927899311108351,-0.5394022742010915,-0.6032189421424307,2.739841559315262,-0.7956432967029046,-0.23098049365341233
Ialomita,2012,2.785634996,3.26537359,1.67545904,0.373254611,0.164005814,-0.2092487968194183,63.25453018120725,,45600,145.15220290750048,6.889320175438597,,,,,,,-0.6471892565696558,-0.851123824,12.58111267,697.8335813,56.10808865,314153,12.657635407363722,32.97724357,30.42657559,27.04414728,-1.0438963580417564,2.1903916223704516,,-0.712958535403586,1.144196418755575,-0.3692811292548862,0.3426847774155186,1.1024246615596327,0.3744874722290749,-0.8052389124074191,1.9519342426583692,0.11483235901700688,-0.7089434204548096,0.6655902752798709,,,,,,,-0.9142166194738442,-0.18658286568201504,-0.357392432352539
Ialomita,2013,4.500227579,6.112523037,2.33323259,0.69390332,0.238884749,-0.4550185704454063,61.775577971305054,-1.4789522099021897,43500,138.4050016704052,7.2251724137931035,-2100.0,-4.605263157894735,-1.5365528399999988,2100.0,4.605263157894735,1.5365528399999988,-0.7134742572305004,-0.851272497,12.89429932,599.7952604,56.0695481,314295,12.658087314291318,32.15577722,27.96799185,20.00222721,-0.7101995213022602,2.096878504917132,-0.188973368719614,-0.7859796131032823,1.312426812720731,-0.9140666365994975,0.3391670003703845,1.1029209468034922,0.30155903062439154,-0.9323286031668401,1.0517025986539186,0.009884248214143692,-0.7226192737566574,0.7524570476595343,0.29098455205279167,0.2688171073640155,0.154960701808436,-0.29098455205279167,-0.2688171073640155,-0.154960701808436,-0.914376313426277,-0.2336846735539736,-0.3438537043475843
Ialomita,2014,4.507191876,6.584640753,2.574687594,0.476556848,0.149282868,-0.3272739799960956,63.10861423220974,1.3330362609046844,42600,134.55336809821765,7.431995305164319,-900.0,-2.0689655172413834,-0.056412299999998,900.0,2.0689655172413834,0.056412299999998,-0.9848412172746542,-0.894459516,12.2383728,837.839228,56.00682683,316603,12.665403902063245,33.09223223,26.05092182,15.79738663,-0.9363904528331572,2.181165458613734,0.9309940947848006,-1.0849236830581583,0.960091306492118,0.4087110534791401,0.3334421354204124,1.1109560405913343,0.38469597775825565,-1.0314262394657177,0.5141602081578521,-0.03509351355851196,-0.7304261219378131,0.8059509207856181,0.47206777948761774,0.44267585249266506,0.6106178217732023,-0.47206777948761774,-0.44267585249266506,-0.6106178217732023,-0.9607647347125666,-0.20920240680793295,-0.36005446221882426
Ialomita,2015,5.042748062,5.273523661,2.194014952,0.547214735,0.343464568,-0.2037501673662089,58.05875892366831,-5.049855308541432,37400,116.7928800062456,8.56216577540107,-5200.0,-12.20657276995305,-3.2782136100000017,5200.0,12.20657276995305,3.2782136100000017,-0.964224975816146,-0.882657748,12.79813309,644.1746766,55.91898555,320225,12.676779152699337,32.59551878,27.94753689,15.32953392,-0.8628572910869898,1.861866627030032,-1.6112036969454924,-1.0622123584084069,1.2607704513814348,-0.6674563055756144,0.3254244491549285,1.1234483674205038,0.34059856849421716,-0.933385965785246,0.45435041053326225,-0.2949650260227446,-0.7664247265710415,1.098264771273182,-0.17681378548717566,-0.252239305457615,-0.3812046885495757,0.17681378548717566,0.252239305457615,0.3812046885495757,-0.9480881157056597,-0.18552905265918865,-0.3249448119568419
Ialomita,2016,5.210357612,5.717397047,2.496466985,1.140277802,0.200877955,-0.9393998475690812,54.46370295162812,-3.5950559720401927,32800,102.46605811824833,9.759329268292683,-4600.0,-12.299465240641716,-4.210847829999999,4600.0,12.299465240641716,4.210847829999999,-0.915900128579438,-0.86708394,12.46119995,679.2813636,55.91301577,320106,12.67640746992474,32.35678182,23.65279001,16.9328285,-0.24566076451396665,1.6345537435482291,-1.0317817186108238,-1.0089765978333591,1.0797844646475905,-0.47237325934523533,0.32487955929091505,1.123040184528928,0.3194038908957502,-1.1553910347967202,0.6593139007787323,-0.5248513639718735,-0.7954636580534382,1.407906086000668,-0.08627217176976264,-0.2586069210430126,-0.6683135212458173,0.08627217176976264,0.2586069210430126,0.6683135212458173,-0.9313598398657414,-0.32651640593198944,-0.35072564565265685
Ialomita,2017,5.994878808,8.36744777,3.117834889,0.937945299,0.342710782,-0.5952345163869865,50.8437270726339,-3.619975878994218,32900,103.72299340145211,9.641063829787234,100.0,0.304878048780477,0.3653478800000016,-100.0,-0.304878048780477,-0.3653478800000016,-0.8292787228231759,-0.839500547,12.07400894,684.3665138,55.82047202,317191,12.667259395074224,31.58097172,26.800256,14.21761651,-0.45622676501729215,1.4056651917180398,-1.041706896210879,-0.9135524696426008,0.8718021124238725,-0.44411577690164755,0.31643265649838503,1.1129937473517322,0.25052873663754655,-0.9926914802373562,0.31220406009883156,-0.5198538348860229,-0.7929159850348086,1.3773172265148188,0.6229704690166394,0.6053986563564749,0.7404555120067401,-0.6229704690166394,-0.6053986563564749,-0.7404555120067401,-0.9017317227921993,-0.2605570771408192,-0.3250811026723541
Ialomita,2018,5.849102798,9.254638318,2.673286355,1.309012613,0.452649221,-0.8563633916883816,54.050299751425655,3.2065726787917583,33300,105.5621421823784,9.473093093093093,400.0,1.2158054711246091,0.4111746799999949,-400.0,-1.2158054711246091,-0.4111746799999949,-0.8596437578846343,-0.849185175,12.50286255,588.8901341,55.57494126,315454,12.661768150016549,31.46354144,26.68851877,14.35042827,-0.07005964372936126,1.6084145473272315,1.6771919727305964,-0.9470032890206044,1.1021638208928608,-0.974664928262024,0.2940219106371478,1.1069632491979702,0.2401034680704267,-0.9984674274934843,0.3291825755973645,-0.49986371854262035,-0.7891882276959675,1.3338723001914372,0.668241275875346,0.6678411299895101,0.7545631640444298,-0.668241275875346,-0.6678411299895101,-0.7545631640444298,-0.9121342607322455,-0.3106024587709643,-0.3052033276624624
Ialomita,2019,5.312783474,7.441679585,2.72787642,1.022919599,0.533158094,-0.489761504745727,51.52390362544654,-2.526396125979112,33100,105.1467925463313,9.510513595166163,-200.0,-0.6006006006005982,-0.8131377499999957,200.0,0.6006006006005982,0.8131377499999957,-0.7264602146591443,-0.838192831,13.35538025,474.9335733,55.27003842,314798,12.65968644226505,33.33820418,35.65524559,15.69037923,-0.367794613824215,1.4486722810927328,-0.606152570565769,-0.8002852417816886,1.5600996509586327,-1.607905912203386,0.2661919961302659,1.1046771128809358,0.4065329659586426,-0.5349572691297074,0.5004804948601915,-0.5098587767143216,-0.790030096863931,1.3435509560546237,0.577699662157933,0.5433296865325605,0.3776620112722343,-0.577699662157933,-0.5433296865325605,-0.3776620112722343,-0.9003270673625012,-0.24034316126048927,-0.29064666050991217
Ialomita,2020,1.626327442,2.376887778,1.364427039,0.860980009,0.263950076,-0.5970299331954928,49.53514024582414,-1.988763379622405,31900,100.5367211161782,9.946614420062696,-1200.0,-3.625377643504535,-0.9374496200000024,1200.0,3.625377643504535,0.9374496200000024,-0.735435088607285,-0.838409214,13.78445892,484.5277704,55.16611413,317297,12.667593522751929,32.17049011,40.10942429,13.84223614,-0.5363239963201569,1.3229241586988456,-0.39202253785576374,-0.8101721688598879,1.790582251976732,-1.5545922743655953,0.25670633799114057,1.113360687148146,0.30286521698150953,-0.3047108128628974,0.26421582901229246,-0.5698291257445292,-0.7993742172442734,1.456346604749642,0.42679697262891125,0.33598653699678377,0.339392950239937,-0.42679697262891125,-0.33598653699678377,-0.339392950239937,-0.9005594905765969,-0.26090116899685456,-0.3393216868368084
Ialomita,2021,4.982596374,8.393584526,2.641364474,1.325245935,0.465110352,-0.8601355828533565,42.61672095548317,-6.918419290340964,17500,51.318745124719214,19.486057142857142,-14400.0,-45.14106583072101,-12.32386514,14400.0,45.14106583072101,12.32386514,-0.726441444415279,-0.857799572,12.21234512,693.3659535,55.73076205,341006,12.739655351418776,32.28447593,33.50527557,17.17623737,-0.05316574068491229,0.885477328870752,-2.3554211376703615,-0.8002645640503456,0.9461103566004191,-0.3941071243893037,0.308244406118314,1.1924991557773623,0.3129846920125095,-0.6460940266614342,0.6904310343200344,-1.2894733141070194,-0.8991337761814586,3.9236834421928206,-1.5651185291541756,-2.5098409146750273,-3.1658831788533948,1.5651185291541756,2.5098409146750273,3.1658831788533948,-0.9213872327228186,-0.31132539967979767,-0.3029502525720767
Ialomita,2022,4.587576588,4.584299778,2.476130696,2.02551506,0.733043545,-1.2924715141850356,43.24981975486663,0.633098799383454,17800,52.13229888794192,19.18196629213483,300.0,1.7142857142857126,-0.104490590000001,-300.0,-1.7142857142857126,0.104490590000001,-0.7522830519493681,-0.858459353,13.34660797,285.1792133,56.16938126,341439,12.740924318318978,29.39763765,34.42108254,17.26399152,0.6755993699172795,0.9255077247076916,0.6522208382334619,-0.8287322718698982,1.5553875595576343,-2.6623448737691993,0.3482792418560719,1.1938927381923665,0.05669590194199203,-0.5987539166952704,0.701649432418483,-1.2744807268494676,-0.8974847899532384,3.845031619469071,0.6531510069224438,0.7020110744622291,0.5958170548445213,-0.6531510069224438,-0.7020110744622291,-0.5958170548445213,-0.9220959225026037,-0.39418263502363055,-0.25450572510215425
Iasi,2012,2.235399735,1.367109585,1.078137622,0.933576687,11.31746953,10.383892842960565,43.15035932999636,,96000,563.9097744360903,1.7733333333333334,,,,,,,-0.6894820219887488,-0.693470773,10.4815979,551.2248422,53.94122905,170240,12.044964485135417,18.64779135,59.19349154,15.99741541,-0.4607731485342837,0.9192189113636381,,-0.759549216236556,0.016427412979744812,-1.1839657911149735,0.14490532276558626,0.42958802313687855,-0.8976579046976477,0.6817872940653193,0.5397316766888213,2.633587018285723,0.13983326724458525,-0.6576382572672823,,,,,,,-0.7448769355550051,1.8435940552467207,1.6592456456871045
Iasi,2013,3.062240664,4.299331531,2.010312327,0.883893827,14.6779371,13.794043274836092,46.13188923864909,2.981529908652732,91400,557.6911342973946,1.7931072210065646,-4600.0,-4.791666666666671,-1.457420660000004,4600.0,4.791666666666671,1.457420660000004,-0.4122319078637747,-0.619409689,10.39311727,663.8051913,53.96430806,163890,12.006950750057873,19.55763012,57.32259442,16.50802367,-0.5124777484806732,1.1077389694640052,1.5875612423527112,-0.45412412875174246,-0.031100574701675727,-0.5583722269000547,0.14701185242337353,0.3878412504478097,-0.8168839039030663,0.5850764387240687,0.6050072987880155,2.4037006803365943,0.12722875060349023,-0.6525238241821035,-0.08627217176976264,0.2560394744855976,0.17932132180424473,0.08627217176976264,-0.2560394744855976,-0.17932132180424473,-0.6653257915987324,2.497149812274496,2.2668458526037902
Iasi,2014,3.175624822,4.779734877,1.945656727,0.848628083,23.9855037,23.136875618595305,44.02299468113684,-2.108894557512258,87500,480.6477483712908,2.0805257142857143,-3900.0,-4.266958424507661,-0.7638521899999979,3900.0,4.266958424507661,0.7638521899999979,-0.4527801324999147,-0.6671273,10.20750427,749.3165118,54.03991354,182046,12.112014681376474,21.16552959,54.07699153,14.42437626,-0.549178558082451,0.97439503641944,-0.4398687548605193,-0.4987929834280817,-0.13080389256357833,-0.08319754321878726,0.15391271974442486,0.5032227053253825,-0.6741372136654246,0.41730396837576017,0.3386360087444018,2.20879704598842,-0.02892993012627422,-0.5781842367620197,0.019359710900552572,0.2920073021877617,0.3928344328893394,-0.019359710900552572,-0.2920073021877617,-0.3928344328893394,-0.7165806522744202,4.2877048001525235,3.9497305328600074
Iasi,2015,3.012623389,2.889015062,1.652273495,1.265477143,14.025705,12.760227861211808,45.71607254534084,1.6930778642040067,76200,424.3895918731064,2.3563254593175853,-11300.0,-12.914285714285713,-3.7471953600000014,11300.0,12.914285714285713,3.7471953600000014,-0.3654286651545386,-0.616007946,11.32427216,491.4450107,54.03761616,179552,12.0982201385507,21.04515683,53.95038763,14.83302887,-0.11536669851300367,1.0814471697560508,1.074392577882955,-0.4025646026388053,0.4690757705776687,-1.516154118431612,0.15370302707973907,0.48807350616033035,-0.6848237108036878,0.41075952970639174,0.3908777279445757,1.6440762592872988,-0.14295917992419238,-0.5068497898295441,-1.0973201916142084,-0.30075178382008466,-0.5255794068591194,1.0973201916142084,0.30075178382008466,0.5255794068591194,-0.6616718814413379,2.29901895887792,2.1489169184115453
Iasi,2016,3.6110823,3.63445558,1.568549796,2.002034173,9.533766131,7.531731958061259,43.52319527546818,-2.1928772698726604,65200,362.8854962681791,2.75569018404908,-11000.0,-14.435695538057749,-3.854725949999999,11000.0,14.435695538057749,3.854725949999999,-0.4139409454867552,-0.612299965,10.94669342,747.0411757,53.91342021,179671,12.098882679670577,21.46478842,55.92610939,14.33453368,0.651162977392345,0.9427930683419975,-0.4733176492343684,-0.4560068438126941,0.26625671624356195,-0.09584127395834492,0.14236707930502843,0.48880111036634394,-0.647569503243274,0.5128890050705536,0.327150627954642,1.0943480598437298,-0.26762138568906896,-0.4035557793156131,-1.0520493847555017,-0.40504175300495837,-0.5586823978409831,1.0520493847555017,0.40504175300495837,0.5586823978409831,-0.6576890322257076,1.2969770647258128,1.3367373840435033
Iasi,2017,4.398003523,5.333768442,2.59316272,2.168761112,13.09036125,10.92160013965076,39.897704849932495,-3.625490425535688,65600,381.1582329597285,2.6235823170731707,400.0,0.6134969325153339,-0.4098216299999997,-400.0,-0.6134969325153339,0.4098216299999997,-0.4001704448802637,-0.582687147,10.56526184,576.8536987,53.76837027,172107,12.055871655399194,19.79001435,52.96995474,15.21146728,0.8246745200306124,0.7135558355774408,-1.0439032468597333,-0.44083694436748955,0.06136808202447265,-1.0415497494810462,0.12912768990010096,0.441566303007406,-0.7962532113039058,0.3600787614359297,0.4392568956434688,1.1143381761871325,-0.23058450808076142,-0.43772492484932835,0.668241275875346,0.6265539383664069,0.5018217492891135,-0.668241275875346,-0.6265539383664069,-0.5018217492891135,-0.6258810512937935,1.9466457259480754,1.9797990667435916
Iasi,2018,4.155672208,6.504799225,2.352070774,2.832182264,13.50279509,10.670612827940648,40.991285951745326,1.0935811018128303,66500,390.9419054449683,2.557924812030075,900.0,1.3719512195121908,-0.0582740299999997,-900.0,-1.3719512195121908,0.0582740299999997,-0.3668780264882607,-0.571801261,10.5601209,574.3454327,53.5501258,170102,12.044153536104366,20.15849314,53.40795523,15.01804799,1.5150922065352312,0.7827022064566709,0.8356231535681754,-0.4041612523409931,0.05860659023818068,-1.0554878397382126,0.10920749190621043,0.4286974370160295,-0.7635402658264929,0.3827199861056149,0.4145303773518639,1.159315937959788,-0.2107540532062503,-0.45470696306214187,0.7436926206398567,0.6785446465786931,0.6100446934066536,-0.7436926206398567,-0.6785446465786931,-0.6100446934066536,-0.6141882075288064,1.8985439762493526,2.054370501016782
Iasi,2019,4.080043312,5.482661092,3.021991135,2.829054389,16.44101135,13.61195696014283,38.714124577014665,-2.2771613747306603,65700,356.10335127400447,2.808173515981735,-800.0,-1.2030075187969946,-0.4365470900000012,800.0,1.2030075187969946,0.4365470900000012,-0.3471650771331875,-0.616636766,11.37377548,548.1356421,53.21114305,184497,12.125388482167919,19.52226865,52.89191694,19.07673296,1.5118370492122164,0.6387188798355669,-0.5068865831441395,-0.38244501499927297,0.49566682427099623,-1.2011320525147797,0.07826694392112842,0.5179098446051841,-0.8200232374861773,0.35604481306631053,0.9333883886214033,1.119335705272983,-0.2813680662389622,-0.38998118570546725,0.4871580484405199,0.5020357511616855,0.4935943912753034,-0.4871580484405199,-0.5020357511616855,-0.4935943912753034,-0.6623473151190651,2.462252947276578,2.585624194246731
Iasi,2020,3.042485621,2.312444999,1.824843337,2.791071648,8.86179675,6.070725101563461,37.79885755641138,-0.9152670206032808,63100,331.7752341092282,3.0140887480190175,-2600.0,-3.95738203957382,-0.853391079999998,2600.0,3.95738203957382,0.853391079999998,-0.1996394997578092,-0.599057776,11.70813497,559.7982812,53.12230346,190189,12.15577359356189,21.02645263,51.38362366,18.87858919,1.4723086801072107,0.5808471840324377,0.03553291152589368,-0.2199274538493718,0.6752703569525085,-1.136324366084171,0.07015813721232116,0.551278844939105,-0.6864842391472555,0.2780777609740709,0.9080578977832218,0.9893999490408667,-0.3306785506552942,-0.33672207485801336,0.21553320728828082,0.313228219221851,0.3652701363650094,-0.21553320728828082,-0.313228219221851,-0.3652701363650094,-0.6434652155254934,1.0169749178422112,1.2152397869286835
Iasi,2021,4.661855627,5.935783253,2.267676317,4.566565631,15.2272101,10.660644470801536,34.17049968638929,-3.628357870022093,31100,141.4491488035949,7.06967845659164,-32000.0,-50.71315372424723,-9.89965891,32000.0,50.71315372424723,9.89965891,-0.520402566992104,-0.715252564,9.897263845,621.3858865,54.42899331,219867,12.300778097068667,21.99557005,48.565269,20.39141845,3.320052672667958,0.35142864475151625,-1.0450453015166135,-0.5732874089250649,-0.29745170121591813,-0.7940904876222632,0.18942585807877815,0.7105231295230964,-0.6004475765711789,0.13239070693466976,1.1014563968133075,-0.6098093584313341,-0.7164491139882102,0.7122391880055065,-4.221005864864958,-2.8917977455245234,-2.419598080167804,4.221005864864958,2.8917977455245234,2.419598080167804,-0.7682733847815172,1.8966335393561646,2.3661589337455764
Iasi,2022,2.561484091,1.613215036,1.287132713,7.783768638,16.82843362,9.04466498684506,34.16939752961936,-0.0011021567699316,31400,146.01798718389898,6.848471337579618,300.0,0.9646302250803762,-0.2142320899999994,-300.0,-0.9646302250803762,0.2142320899999994,-0.455357801258535,-0.684757816,11.03528468,400.5041055,55.70532993,215042,12.278588636868909,19.53990383,49.79259866,21.8720064,6.668173018864943,0.3513589561471188,0.39962932031327203,-0.5016326024796128,0.3138441296012815,-2.0215002598480365,0.3059230970569458,0.6861546124814839,-0.8184576149931585,0.1958341212921021,1.2907332007350083,-0.5948167711737823,-0.7071885685778603,0.6550248947492692,0.6531510069224438,0.6506235083726005,0.5620334414110207,-0.6531510069224438,-0.6506235083726005,-0.5620334414110207,-0.7355180974290088,1.58693086902626,2.655673330717383
Ilfov,2012,2.845598688,1.720362239,1.353972925,0.15305051,1.765419839,1.6123693286777503,9.918133739042236,,35500,835.7660796685187,1.1965070422535211,,,,,,,-1.730256626151939,-0.270122466,12.16868993,705.8983071,56.87445729,42476,10.656694489523737,43.05961013,17.15792447,19.99952915,-1.273061203800623,-1.1820315510347545,,-1.9060904017353173,0.922660666735529,-0.3244665537275305,0.412634843252738,-1.0950133300222629,1.2695835171345926,-1.4911251566707306,1.051357681505573,-0.38991807865390654,0.6908568426347264,-0.8068319573757964,,,,,,,-0.29014632273003843,0.1625304760335431,-0.06784359050810387
